region,annee,type,nb_etab,nb_ecrans,nb_fauteuils,nb_seances,nb_entrees,recette,rme,indice_freq,tmof
CENTRE-VAL DE LOIRE,2007,AE,33,75,13204,69630.0,1697133.0,8563028.0,5.045584524017858,0.6581626717216217,13.902973045173583
CORSE,2007,AE,5,11,2294,5411.0,148466.0,901173.0,6.069894790726496,0.45363187211068096,14.966134516382345
GRAND EST,2007,AE,58,158,27870,166883.0,3561750.0,19201388.0,5.390998245244613,0.6407668585504124,12.393473282239551
HAUTS-DE-FRANCE,2007,AE,50,160,27539,183144.0,3807949.0,20249837.0,5.3177805164932614,0.6336046932633341,12.35955424514829
ILE-DE-FRANCE,2007,AE,155,318,56167,405746.8923183918,10069259.03057088,53752858.27263673,5.33831318763772,0.8334000182890453,15.560114607164161
NORMANDIE,2007,AE,55,127,25652,117551.0,3020042.0,15757390.0,5.217606245211159,0.904439508363104,12.915564261608214
NOUVELLE AQUITAINE,2007,AE,153,269,50320,228415.0,5594829.0,28588633.0,5.109831417546452,0.9464342444077475,13.781324559521735
OCCITANIE,2007,AE,129,215,35626,172723.0,4608293.0,22129215.0,4.802041667055459,0.7980854440929759,17.075341524949664
PAYS DE LA LOIRE,2007,AE,66,131,24414,117496.0,3521959.0,19216558.0,5.456212863352469,0.9471420288545526,17.083307948981915
PROVENCE-ALPES-COTE D'AZUR,2007,AE,74,151,22016,170524.0,4057554.0,21167697.0,5.216861439182325,0.8102181779189481,16.472346312922916
AUVERGNE-RHONE-ALPES,2008,AE,161,290,47716,245417.0,6313803.0,32816402.0,5.197565080823713,0.8014781729383381,16.288216944148996
BOURGOGNE-FRANCHE-COMTE,2008,AE,52,144,25222,161581.0,3540112.0,19654403.0,5.551915589111305,1.2547283864809775,12.242892689598884
BRETAGNE,2008,AE,84,149,28663,111530.0,3490881.0,18358200.0,5.258901692724558,1.0598178423425475,16.946114760806974
CENTRE-VAL DE LOIRE,2008,AE,34,78,13771,71778.0,1806807.0,9348250.0,5.173906233482602,0.7006951855896552,13.878048465754967
CORSE,2008,AE,4,7,1550,2819.0,67744.0,377977.0,5.579490434577232,0.20698905839900025,12.922966574719485
GRAND EST,2008,AE,56,156,27384,172244.0,3850605.0,21462158.0,5.5737106246940415,0.6927325245647534,13.050284709082668
HAUTS-DE-FRANCE,2008,AE,51,153,26032,177625.0,3998161.0,21824637.0,5.458668873014369,0.66525407089812,13.731022168182589
ILE-DE-FRANCE,2008,AE,142,302,51910,399026.8071083414,9750599.288694862,52952293.20765431,5.430670632629606,0.8070255816099248,15.361992862571224
NORMANDIE,2008,AE,53,121,24111,117281.0,3069478.0,16250598.0,5.294254593126258,0.9192445579403743,13.391306464698985
NOUVELLE AQUITAINE,2008,AE,148,265,50715,228333.0,5548213.0,28932661.0,5.214771134417514,0.9385485737755778,13.55196642524184
OCCITANIE,2008,AE,122,212,33991,178746.0,4510600.0,21969011.0,4.870529641289407,0.7811665196040654,16.645255817942395
PAYS DE LA LOIRE,2008,AE,59,114,21025,105911.0,3208327.0,17628951.0,5.494748820802867,0.8627986140692836,17.472578934323796
PROVENCE-ALPES-COTE D'AZUR,2008,AE,74,153,21886,179070.0,4251183.0,22467542.0,5.285009372685203,0.8488822931894455,16.69634319480102
AUVERGNE-RHONE-ALPES,2009,AE,156,297,48828,264076.0,6775663.0,36138839.0,5.333624030593021,0.8601069754133759,16.17500690563436
BOURGOGNE-FRANCHE-COMTE,2009,AE,45,131,23186,152002.0,3381755.0,18949083.0,5.6033281535770625,1.1986016246446378,12.509882024597719
BRETAGNE,2009,AE,76,145,27767,123342.0,3703027.0,19911869.0,5.377187095854284,1.1242245396724198,16.6802957908844
CENTRE-VAL DE LOIRE,2009,AE,30,73,13022,72817.0,1941947.0,10930422.0,5.628589245741516,0.7531036317494199,15.075641104865047
CORSE,2009,AE,1,2,344,2019.0,56310.0,346837.0,6.1594210619783345,0.1720529327829432,16.001659557659682
GRAND EST,2009,AE,55,155,27732,172871.0,3967387.0,22419716.0,5.651003040540285,0.713741869767318,13.141284374132272
HAUTS-DE-FRANCE,2009,AE,39,130,21937,159541.0,3539195.0,20027309.0,5.6587187199349005,0.5888867110284633,13.595778480232449
ILE-DE-FRANCE,2009,AE,142,298,51312,389447.9969588566,9695475.097803354,52627787.5317795,5.42807722168283,0.8024631305340637,15.5530470275643
NORMANDIE,2009,AE,52,124,24368,119787.0,3032100.0,16480614.0,5.435379439992085,0.9080506275435136,13.084299117235943
NOUVELLE AQUITAINE,2009,AE,140,247,47304,211528.0,5298116.0,28039646.0,5.292380536779489,0.8962415854433795,14.014493335180378
OCCITANIE,2009,AE,115,201,32540,169947.0,4357525.0,21497308.0,4.933375712130165,0.7546562848263435,16.645423421044057
PAYS DE LA LOIRE,2009,AE,58,118,21273,110966.0,3345565.0,18850514.0,5.634478481213188,0.8997053122324199,17.75064842593725
PROVENCE-ALPES-COTE D'AZUR,2009,AE,75,155,22345,181408.0,4359532.0,23622609.0,5.418611217901371,0.8705175762588366,16.905020732976464
AUVERGNE-RHONE-ALPES,2010,AE,165,297,48692,257525.0,6673199.0,36092899.0,5.4086351988004555,0.8471001300126001,16.451498186826793
BOURGOGNE-FRANCHE-COMTE,2010,AE,52,143,25515,165480.0,3667600.0,21270831.0,5.7996594503217365,1.299914192053142,12.52423249122474
BRETAGNE,2010,AE,87,156,30141,126935.0,3859564.0,21062001.0,5.457093340076755,1.1717485617134964,16.895280676321818
CENTRE-VAL DE LOIRE,2010,AE,35,95,16073,102683.0,2584387.0,15155849.0,5.864388344315306,1.0022473504920515,15.129182052381864
CORSE,2010,AE,1,2,344,2036.0,70572.0,487227.0,6.903970413195035,0.21562989828374832,20.2125161105542
GRAND EST,2010,AE,55,161,28381,182906.0,4006741.0,23193747.0,5.788681374713264,0.7208217431305223,13.015171987434462
HAUTS-DE-FRANCE,2010,AE,44,148,24789,187190.0,4135704.0,24240105.0,5.8611798620017295,0.6881398528047367,13.621538643144952
ILE-DE-FRANCE,2010,AE,153,311,53885,396306.40686859185,9827037.786462676,53633751.459346995,5.457774013368571,0.8133521489615316,15.421093144100038
NORMANDIE,2010,AE,57,130,25509,126786.0,3179277.0,17527055.0,5.512905921692259,0.9521270653951582,13.1670372498191
NOUVELLE AQUITAINE,2010,AE,143,253,48019,215993.0,5510338.0,29910059.0,5.427989898260324,0.932141550968099,14.443079906116827
OCCITANIE,2010,AE,120,210,34121,180844.0,4630123.0,23628980.0,5.103315829838646,0.801866064215123,16.706305503015482
PAYS DE LA LOIRE,2010,AE,70,139,25254,129270.0,3830799.0,21835338.0,5.69994353658336,1.0301967561218035,17.426105183958317
PROVENCE-ALPES-COTE D'AZUR,2010,AE,76,164,23426,191249.0,4809173.0,27358965.0,5.688912625933814,0.9603025333383121,17.625959226894377
AUVERGNE-RHONE-ALPES,2011,AE,166,304,50206,259928.0,7124744.0,39008294.0,5.475044998108002,0.9044195398198814,16.89564867701962
BOURGOGNE-FRANCHE-COMTE,2011,AE,51,143,25565,170256.0,3911329.0,22607129.0,5.779909846499745,1.386299508367604,12.985598021813372
BRETAGNE,2011,AE,87,156,29654,128424.0,4081192.0,22593563.0,5.536020603784385,1.23903395722331,17.73396566003662
CENTRE-VAL DE LOIRE,2011,AE,37,101,17017,112737.0,3029567.0,18065177.0,5.96295675256563,1.1748919565406237,16.20152638052322
CORSE,2011,AE,2,3,642,2772.0,97613.0,656149.0,6.721942774015756,0.29825258262726756,17.339981809655093
GRAND EST,2011,AE,58,156,27117,176206.0,4029825.0,23181273.0,5.752426718281812,0.7249746067966353,13.783064030892916
HAUTS-DE-FRANCE,2011,AE,44,148,24789,189282.0,4514034.0,26570401.0,5.886176533007948,0.7510901873817799,14.784934376708184
ILE-DE-FRANCE,2011,AE,156,332,57949,432322.4755769413,10867049.578530964,60353274.18101624,5.55378658621846,0.8994305628645846,15.872467182769936
NORMANDIE,2011,AE,60,133,26264,133194.0,3596421.0,20141562.0,5.6004461101745315,1.0770529817488443,14.083801103459608
NOUVELLE AQUITAINE,2011,AE,144,259,49172,227720.0,6151757.0,34278241.0,5.57210582277551,1.0406454760413717,15.29267462391138
OCCITANIE,2011,AE,125,217,35457,195406.0,5251270.0,27108711.0,5.1623152113679165,0.9094391676054716,17.674629725280166
PAYS DE LA LOIRE,2011,AE,70,135,24781,132490.0,4190787.0,24082439.0,5.746519448494996,1.1270064477403865,18.380582662067326
PROVENCE-ALPES-COTE D'AZUR,2011,AE,75,159,22942,193425.0,4872594.0,27986820.0,5.743720901023151,0.9729665291993154,17.610297153800797
AUVERGNE-RHONE-ALPES,2012,AE,163,294,47429,261437.0,6180191.0,33508174.0,5.421867058801257,0.784517380585039,14.962781714990236
BOURGOGNE-FRANCHE-COMTE,2012,AE,52,137,24679,157490.0,3313930.0,19387657.0,5.850351998986098,1.174562285546589,11.723203724222822
BRETAGNE,2012,AE,88,157,29981,132183.0,3944587.0,21719271.0,5.506095061409471,1.1975612125628063,16.872396721886883
CENTRE-VAL DE LOIRE,2012,AE,39,103,17163,116425.0,2914136.0,17534735.0,6.017129948636577,1.130126828905077,15.292248571928594
CORSE,2012,AE,3,4,867,3042.0,107208.0,703316.0,6.5602940079098575,0.32756971795051987,17.69193575270104
GRAND EST,2012,AE,63,166,29351,202493.0,4237818.0,24938698.0,5.8847968459240105,0.7623930166262066,12.241631057386973
HAUTS-DE-FRANCE,2012,AE,46,147,24486,196844.0,4358612.0,25557387.0,5.863652694940499,0.7252295183874279,13.83132920402262
ILE-DE-FRANCE,2012,AE,154,324,56844,430867.91441857256,10386717.498701219,57786893.89008494,5.563537652517338,0.8596750294236866,15.209573026373855
NORMANDIE,2012,AE,62,139,27454,145080.0,3491220.0,19613427.0,5.617929262550054,1.045547479269307,12.720764780589928
NOUVELLE AQUITAINE,2012,AE,152,273,51592,242033.0,5904128.0,33048949.0,5.597600356902832,0.9987559803108594,13.774175790693805
OCCITANIE,2012,AE,134,227,37416,206315.0,5050663.0,26247287.0,5.196800301267378,0.8746971217583087,15.89884086537269
PAYS DE LA LOIRE,2012,AE,73,134,24142,127744.0,3483926.0,19216788.0,5.515842759002344,0.9369140129169947,16.63060666581666
PROVENCE-ALPES-COTE D'AZUR,2012,AE,76,156,22408,189600.0,4262559.0,24707423.0,5.796382642445535,0.8511538691172104,15.795134987894516
AUVERGNE-RHONE-ALPES,2013,AE,166,305,49550,277180.0,6297587.0,34343239.0,5.45339651520495,0.7994197035733027,14.269129211314716
BOURGOGNE-FRANCHE-COMTE,2013,AE,54,142,25222,167003.0,3073413.0,17990769.0,5.853677654125885,1.0893154042808986,10.424558302167029
BRETAGNE,2013,AE,93,164,31037,136033.0,3640963.0,19633251.0,5.392323679202453,1.1053821515855307,14.996159486126928
CENTRE-VAL DE LOIRE,2013,AE,41,103,17368,111089.0,2633317.0,15799261.0,5.999756580768666,1.0212228223774835,14.163794760177408
CORSE,2013,AE,2,3,642,3196.0,99661.0,655278.0,6.5750694855560345,0.3045101639865193,15.385957328557753
GRAND EST,2013,AE,61,160,28019,193114.0,3879444.0,22575550.0,5.819274617702949,0.6979207257113065,11.725672429945313
HAUTS-DE-FRANCE,2013,AE,46,139,23013,179013.0,3667757.0,21103589.0,5.753813297882057,0.6102781442055676,12.716790041802456
ILE-DE-FRANCE,2013,AE,156,320,57353,422873.29619278153,10094160.912918128,55879524.76403178,5.535826627502962,0.8354610665886889,14.504526036772752
NORMANDIE,2013,AE,62,136,26999,141278.0,3094440.0,17079955.0,5.519562505655304,0.926720155633307,11.444071190492727
NOUVELLE AQUITAINE,2013,AE,157,286,54143,257770.0,5698722.0,31599558.0,5.54502535831718,0.9640090251480086,12.3321248458842
OCCITANIE,2013,AE,139,243,39560,218081.0,5020449.0,26143042.0,5.207311537274854,0.8694645218329513,14.903241934067127
PAYS DE LA LOIRE,2013,AE,71,143,25508,149883.0,3725825.0,20747424.0,5.568544953131186,1.0019666468738033,15.022011142614286
PROVENCE-ALPES-COTE D'AZUR,2013,AE,79,160,23054,195977.0,4172818.0,24097337.0,5.774835375039122,0.8332342580646837,14.77896811173713
AUVERGNE-RHONE-ALPES,2014,AE,168,319,51557,313396.0,7628369.0,41686702.0,5.464693960137482,0.9683500179874882,15.305439602707022
BOURGOGNE-FRANCHE-COMTE,2014,AE,58,155,27295,195222.0,4084010.0,24171831.0,5.918651276563965,1.4475031517850783,11.827330548202669
BRETAGNE,2014,AE,97,169,32025,145122.0,4165753.0,21991693.0,5.279163935067682,1.2647063466763817,16.033327435623587
CENTRE-VAL DE LOIRE,2014,AE,41,105,17669,117712.0,3023022.0,17640275.0,5.835311486320642,1.1723537496432161,15.332812944593815
CORSE,2014,AE,2,3,642,3418.0,107370.0,692296.0,6.447760081959579,0.3280647024135076,15.553746400199328
GRAND EST,2014,AE,62,172,29602,211158.0,4636550.0,26471139.0,5.70923186420938,0.8341258027688396,12.952452733415754
HAUTS-DE-FRANCE,2014,AE,48,159,26241,201058.0,4725990.0,27025448.0,5.718473378064702,0.7863575495143408,14.22992530718683
ILE-DE-FRANCE,2014,AE,157,328,58118,436762.5640590991,10540659.989191685,57555941.08052601,5.460373557210217,0.8724163516998047,14.765951474153013
NORMANDIE,2014,AE,61,134,26354,143743.0,3445361.0,19014195.0,5.5187816313007545,1.0318136664898743,12.668817749930136
NOUVELLE AQUITAINE,2014,AE,160,291,54908,273501.0,6401764.0,35001577.0,5.467489429476001,1.0829372397649184,13.162898831312733
OCCITANIE,2014,AE,138,242,39626,245174.0,5750694.0,30230231.0,5.256797005717918,0.9959317202341109,15.3621291745722
PAYS DE LA LOIRE,2014,AE,77,151,27024,157616.0,4260865.0,23476642.0,5.509830046246478,1.145852158067528,16.23488666482226
PROVENCE-ALPES-COTE D'AZUR,2014,AE,76,153,22022,192089.0,4218389.0,23973959.0,5.683202521152032,0.8423339404314357,15.343911629547016
AUVERGNE-RHONE-ALPES,2015,AE,177,341,56455,339741.0,7977854.0,44387564.0,5.563847621177324,1.0127138664112283,14.63283315689729
BOURGOGNE-FRANCHE-COMTE,2015,AE,61,160,28872,197090.0,4087134.0,24752361.0,6.056165763099521,1.4486103968325137,11.61688193954127
BRETAGNE,2015,AE,97,171,32469,151454.0,4185792.0,22391412.0,5.349384775927709,1.2707901088392004,15.40596816967341
CENTRE-VAL DE LOIRE,2015,AE,41,106,18500,122544.0,3011090.0,18132249.0,6.021822330119658,1.1677264181382707,14.477345002561226
CORSE,2015,AE,2,3,642,3521.0,103426.0,683536.0,6.608937791271054,0.316013969561511,14.473717354858392
GRAND EST,2015,AE,65,186,33326,234919.0,5250746.0,30858025.0,5.876883970392017,0.9446210484919334,12.94437264556825
HAUTS-DE-FRANCE,2015,AE,46,163,27143,228363.0,5024658.0,29954743.0,5.961548626792112,0.8360529226739009,13.547057998835276
ILE-DE-FRANCE,2015,AE,156,316,55595,423108.3848331534,9015350.399833344,49466174.13282648,5.48688314252776,0.7461714079747224,13.132249577382096
NORMANDIE,2015,AE,59,129,25807,140928.0,3282009.0,18196407.0,5.544289183850501,0.9828931539373568,12.165869499203474
NOUVELLE AQUITAINE,2015,AE,160,293,55682,283616.0,6366735.0,35265315.0,5.538995262092737,1.0770116529154619,12.508805105549573
OCCITANIE,2015,AE,140,251,41577,256415.0,5921806.0,31311109.0,5.287425660347536,1.025565685893334,15.020634518056841
PAYS DE LA LOIRE,2015,AE,77,154,27489,166501.0,4365980.0,24175751.0,5.537302278068155,1.174120185708692,15.849244605423879
PROVENCE-ALPES-COTE D'AZUR,2015,AE,77,154,22165,191792.0,3793407.0,21537134.0,5.6775173346809344,0.7574729276911615,14.098275809396895
AUVERGNE-RHONE-ALPES,2016,AE,172,323,51779,319018.0,7804791.0,42535952.0,5.449979634304109,0.9907451389987278,15.497161560776124
BOURGOGNE-FRANCHE-COMTE,2016,AE,58,146,25712,180360.0,3934374.0,23479697.0,5.967835543850178,1.3944673899675235,12.35806692723983
BRETAGNE,2016,AE,96,178,33918,171945.0,4948864.0,27226060.0,5.501476702532137,1.502455788818556,15.967279116354426
CENTRE-VAL DE LOIRE,2016,AE,41,106,17839,124630.0,3201224.0,19290848.0,6.0260850224789015,1.2414620071729068,15.505963517277573
CORSE,2016,AE,2,3,642,3620.0,89988.0,583317.0,6.482164288571809,0.2749547028107173,12.350640260221518
GRAND EST,2016,AE,66,192,33075,246295.0,5587243.0,32958031.0,5.898800356454874,1.005157617763117,13.428288296247601
HAUTS-DE-FRANCE,2016,AE,51,173,28709,244461.0,5558379.0,32764149.0,5.8945510912444075,0.9248587681548146,14.059930934982615
ILE-DE-FRANCE,2016,AE,153,322,55997,430151.7584731523,9869376.499474883,53012530.10942347,5.37141633134009,0.8168563873659247,14.449476474949016
NORMANDIE,2016,AE,59,127,24016,142094.0,3449246.0,19249914.0,5.580904928207498,1.0329771428554315,13.277639743543107
NOUVELLE AQUITAINE,2016,AE,165,305,55660,304161.0,7036785.0,39061186.0,5.5509989291984905,1.1903588643253926,13.358428659084499
OCCITANIE,2016,AE,146,263,41784,274978.0,6622624.0,35564174.0,5.3701031494465035,1.146936580660301,16.135787080306837
PAYS DE LA LOIRE,2016,AE,77,143,25983,148116.0,4122103.0,22389181.0,5.431494797679728,1.1085356185484947,16.82204908250911
PROVENCE-ALPES-COTE D'AZUR,2016,AE,77,159,22919,200509.0,4251510.0,24276206.0,5.710019734165038,0.8489475890164832,14.896602962333985
AUVERGNE-RHONE-ALPES,2017,AE,177,356,57585,371179.0,8704759.0,48784065.0,5.60429817758309,1.1049876499454536,15.16141387364384
BOURGOGNE-FRANCHE-COMTE,2017,AE,59,152,27396,192906.0,4110509.0,24773122.0,6.0267772190743285,1.4568952409374438,12.054303690778946
BRETAGNE,2017,AE,102,185,35044,179328.0,5064373.0,28108482.0,5.550239289246665,1.5375238702430287,15.828481034991398
CENTRE-VAL DE LOIRE,2017,AE,43,109,18906,127723.0,3327125.0,20158877.0,6.058947890445956,1.2902874902272248,15.6084039395126
CORSE,2017,AE,3,9,1789,13483.0,464578.0,3113893.0,6.702626900111499,1.4194993323820668,17.951687349179945
GRAND EST,2017,AE,68,196,34541,261074.0,5767737.0,34259618.0,5.939871738257136,1.037628895468514,13.206197432678751
HAUTS-DE-FRANCE,2017,AE,49,178,28860,258070.0,5760729.0,34521543.0,5.9925650034917455,0.9585277877981543,14.4019420361189
ILE-DE-FRANCE,2017,AE,155,323,56338,447766.2842269418,9904805.452885438,53442906.55935609,5.395654343093359,0.8197887273058025,13.951742465136984
NORMANDIE,2017,AE,64,135,26915,156542.0,3694307.0,20874254.0,5.65038422632445,1.1063677944950348,12.400786844093506
NOUVELLE AQUITAINE,2017,AE,169,325,60130,354232.0,7704713.0,43761354.0,5.679816237152506,1.3033471132957861,12.701304631656688
OCCITANIE,2017,AE,150,267,43819,288427.0,6673900.0,35944453.0,5.385824330601298,1.1558167949243052,15.361366013713665
PAYS DE LA LOIRE,2017,AE,82,153,27228,159442.0,4421028.0,24281944.0,5.492375076565903,1.188923956679446,17.3187786001893
PROVENCE-ALPES-COTE D'AZUR,2017,AE,83,170,24623,223158.0,4412966.0,25322027.0,5.738097007772097,0.8811873536959135,14.098378431186939
AUVERGNE-RHONE-ALPES,2018,AE,181,374,60202,407766.0,9100682.0,51195651.0,5.625474112819237,1.1552463676571505,14.471122034699723
BOURGOGNE-FRANCHE-COMTE,2018,AE,57,144,26326,183554.0,3585114.0,21454382.0,5.98429561793572,1.2706785278461141,10.776277289415694
BRETAGNE,2018,AE,100,187,35179,182805.0,4775118.0,26608013.0,5.572221042495704,1.449707181565645,14.407122053427893
CENTRE-VAL DE LOIRE,2018,AE,39,104,18193,127367.0,2944961.0,17809991.0,6.047615231576921,1.1420810271652126,13.433423164363417
CORSE,2018,AE,3,9,1789,13532.0,419350.0,2768518.0,6.6019267914629784,1.2813070034190595,15.970766280679506
GRAND EST,2018,AE,64,189,32952,245158.0,5073340.0,30277553.0,5.967972381113823,0.9127053089515405,12.471852328218077
HAUTS-DE-FRANCE,2018,AE,45,162,25931,247345.0,5032926.0,30022587.0,5.965235133598229,0.8374286353223374,12.998203236055259
ILE-DE-FRANCE,2018,AE,151,315,54873,436374.3501989168,9138071.729053596,49038706.30560264,5.366417309867345,0.756328655663564,12.977416715729612
NORMANDIE,2018,AE,58,130,25327,154278.0,3427783.0,19459549.0,5.6770072667960605,1.0265494225892904,11.671828293131533
NOUVELLE AQUITAINE,2018,AE,163,311,57509,334601.0,7141127.0,39911116.0,5.588909985776755,1.2080095989465924,12.275951959850701
OCCITANIE,2018,AE,150,266,43685,288496.0,6367101.0,34302938.0,5.387528484313347,1.1026839285544194,14.412654811912292
PAYS DE LA LOIRE,2018,AE,82,159,28362,169202.0,4419324.0,24460208.0,5.534830213851711,1.1884657088641908,15.937703331467882
PROVENCE-ALPES-COTE D'AZUR,2018,AE,86,176,25799,223944.0,4381654.0,25040360.0,5.714819107122562,0.8749349288145692,13.48016780596206
AUVERGNE-RHONE-ALPES,2019,AE,185,391,63147,441616.0,10513922.0,60771691.0,5.780116211628734,1.3346439530939114,15.332783590970683
BOURGOGNE-FRANCHE-COMTE,2019,AE,61,156,28353,188255.0,3795781.0,23156110.0,6.100486303082291,1.3453456188858293,11.015839752887342
BRETAGNE,2019,AE,96,181,33743,184424.0,5085175.0,28825826.0,5.668600588966948,1.5438392762269078,15.33305490549359
CENTRE-VAL DE LOIRE,2019,AE,40,94,16867,110611.0,2825721.0,17091747.0,6.048632189802178,1.0958387367989972,14.36766060255254
CORSE,2019,AE,3,9,1789,13871.0,428180.0,2765331.0,6.45833761502172,1.3082867121115365,15.911030813176374
GRAND EST,2019,AE,64,194,33944,243628.0,5337228.0,32573193.0,6.103016959365424,0.9601793553526498,13.068158738364675
HAUTS-DE-FRANCE,2019,AE,46,139,21882,204860.0,4343622.0,25848446.0,5.950896740093866,0.7227353320545706,13.632616223773134
